Brand_Cat,OpAreaLvl3,ts_group,OTA_yhat,OTA_RmNts,Non_OTA_yhat,Non_OTA_RmNts
Full Service,UK & Ireland,2017-04-27,2980.52176693121,2588,12051.5664310213,12548
Full Service,UK & Ireland,2017-04-28,2954.88790110887,4471,12110.0766929317,9822
Full Service,UK & Ireland,2017-04-29,5103.31032648138,5916,10626.5589541197,11289
Full Service,UK & Ireland,2017-04-30,2755.71299198539,4445,8391.73569023454,9014
Full Service,UK & Ireland,2017-05-01,2879.35912455581,2009,12296.499491598,6865
Full Service,UK & Ireland,2017-05-02,2855.65000063365,2139,12360.5044362675,13513
Full Service,UK & Ireland,2017-05-03,2833.14430794142,2244,12424.5163011894,14430
Full Service,UK & Ireland,2017-05-04,2812.09130413961,2601,12487.9732568545,12050
Full Service,UK & Ireland,2017-05-05,2792.71122561635,4285,12550.3217979898,9711
Full Service,UK & Ireland,2017-05-06,4951.85913332818,5345,11063.1925568666,10630
Full Service,UK & Ireland,2017-05-07,2611.21402991616,2308,8825.55833807014,8899
Full Service,UK & Ireland,2017-05-08,2746.28508330881,2313,12725.5014466882,13222
Full Service,UK & Ireland,2017-05-09,2735.07447695069,2308,12778.3699721429,15049
Full Service,UK & Ireland,2017-05-10,2726.06910603842,2282,12827.8050497775,14884
Full Service,UK & Ireland,2017-05-11,2719.24632450429,2570,12873.4875551856,12708
Full Service,UK & Ireland,2017-05-12,2714.53976544278,3727,12915.1625760861,10941
Full Service,UK & Ireland,2017-05-13,4891.14375329683,4558,11401.1619949418,11104
Full Service,UK & Ireland,2017-05-14,2562.3579105838,1841,9139.10716622009,9014
Full Service,UK & Ireland,2017-05-15,2711.84140381722,1969,13014.6445717333,13805
Full Service,UK & Ireland,2017-05-16,2714.14317223381,1955,13039.1589217424,15260
Full Service,UK & Ireland,2017-05-17,2717.66825244655,2037,13059.4699540377,15348
Full Service,UK & Ireland,2017-05-18,2722.15731498153,2561,13075.7583648211,13282
Full Service,UK & Ireland,2017-05-19,2727.33794704241,3972,13088.2729603111,10357
Full Service,UK & Ireland,2017-05-20,4914.86850463257,5174,11542.1951802257,11381
Full Service,UK & Ireland,2017-05-21,2589.83591126294,2429,9253.88273030993,9580
Full Service,UK & Ireland,2017-05-22,2744.25449573148,2415,13106.6210448845,13963
Full Service,UK & Ireland,2017-05-23,2749.45910829084,2279,13107.7422196868,15123
Full Service,UK & Ireland,2017-05-24,2754.0406207208,2448,13107.1412368822,14601
Full Service,UK & Ireland,2017-05-25,2757.79296990271,3134,13105.3326761104,12341
Full Service,UK & Ireland,2017-05-26,2760.54294402785,4549,13102.8432719109,11458
Full Service,UK & Ireland,2017-05-27,5310.41467653199,5377,12051.3203779469,12329
Full Service,UK & Ireland,2017-05-28,4075.40205951618,4111,10644.6332877784,10492
Full Service,UK & Ireland,2017-05-29,2426.34073085272,2357,9092.54568511301,8576
Full Service,UK & Ireland,2017-05-30,2759.43312447558,2629,13096.4469816599,12418
Full Service,UK & Ireland,2017-05-31,2755.98710638607,2764,13098.1442086382,12668
Full Service,UK & Ireland,2017-06-01,2751.37430635086,3210,13101.9930482759,11531
Full Service,UK & Ireland,2017-06-02,2745.72121172308,4042,13108.3209114452,11338
Full Service,UK & Ireland,2017-06-03,4926.3992971394,4863,11555.1010451028,11736
Full Service,UK & Ireland,2017-06-04,2582.80934282538,2342,9274.48306614006,8347
Full Service,UK & Ireland,2017-06-05,2724.35048919331,2377,13144.4802847829,12756
Full Service,UK & Ireland,2017-06-06,2716.52167207659,2264,13162.6688607042,15168
Full Service,UK & Ireland,2017-06-07,2708.77990743514,2201,13183.9419095155,14704
Full Service,UK & Ireland,2017-06-08,2701.40916441142,2325,13208.1947633868,12336
Full Service,UK & Ireland,2017-06-09,2694.69670802425,3637,13235.2480052295,11117
Full Service,UK & Ireland,2017-06-10,4878.76547854722,4432,11698.9840076277,11489
Full Service,UK & Ireland,2017-06-11,2535.00403888652,2192,9439.00479513672,8763
Full Service,UK & Ireland,2017-06-12,2681.27477843359,2315,13330.37345378,13635
Full Service,UK & Ireland,2017-06-13,2679.87513045558,2126,13365.4836456139,15154
Full Service,UK & Ireland,2017-06-14,2680.36431094647,2158,13401.5396504359,15067
Full Service,UK & Ireland,2017-06-15,2682.90143449945,2717,13438.0300073761,12741
Full Service,UK & Ireland,2017-06-16,2687.60451651736,4331,13474.4183138892,9903
Full Service,UK & Ireland,2017-06-17,4887.02132053006,5136,11940.7121211575,11170
Full Service,UK & Ireland,2017-06-18,2554.21340732676,2068,9684.24429353749,8902
Full Service,UK & Ireland,2017-06-19,2715.21168139165,2257,13577.4633895962,13987
Full Service,UK & Ireland,2017-06-20,2728.8450872135,2256,13607.9672198344,15357
Full Service,UK & Ireland,2017-06-21,2744.54279778607,2253,13635.7014141934,15091
Full Service,UK & Ireland,2017-06-22,2762.14768092752,2550,13660.2130703247,13032
Full Service,UK & Ireland,2017-06-23,2781.46301732918,4128,13681.1001282799,11087
Full Service,UK & Ireland,2017-06-24,4997.36568501419,5034,12125.0027870936,11808
Full Service,UK & Ireland,2017-06-25,2674.54688784999,2401,9847.4980644372,9879
Full Service,UK & Ireland,2017-06-26,2847.21626036896,2517,13718.9910697481,13526
Full Service,UK & Ireland,2017-06-27,2870.79786286511,2393,13722.714851314,15164
Full Service,UK & Ireland,2017-06-28,2894.70624647941,2471,13721.8238323949,15315
Full Service,UK & Ireland,2017-06-29,2918.63234398394,3226,13716.3552214753,13283
Full Service,UK & Ireland,2017-06-30,2942.27370076261,4614,13706.4274556547,11297
Full Service,UK & Ireland,2017-07-01,5170.3347479245,5191,12286.6267129008,12158
Full Service,UK & Ireland,2017-07-02,2626.73008632503,2811,9731.213359028,9666
Full Service,UK & Ireland,2017-07-03,2734.4661384636,2907,14021.8592343441,13237
Full Service,UK & Ireland,2017-07-04,2916.238436267,2798,13645.0696262396,14209
Full Service,UK & Ireland,2017-07-05,3459.00269458151,2663,12810.9335133926,14699
Full Service,UK & Ireland,2017-07-06,3396.67361307775,3249,12843.2380341218,13048
Full Service,UK & Ireland,2017-07-07,3442.55553511976,4737,12880.1025497546,11045
Full Service,UK & Ireland,2017-07-08,5333.57989859726,5414,11966.9548419169,11900
Full Service,UK & Ireland,2017-07-09,2954.12457507567,3197,9601.43024160299,9484
Full Service,UK & Ireland,2017-07-10,3114.35741973435,2922,13436.4397264699,13510
Full Service,UK & Ireland,2017-07-11,3122.98447370315,2667,13402.9840419633,14599
Full Service,UK & Ireland,2017-07-12,3130.23181625897,2842,13370.4560808158,14669
Full Service,UK & Ireland,2017-07-13,3136.28068955485,3052,13339.3120057347,12996
Full Service,UK & Ireland,2017-07-14,3141.34435041618,4177,13309.952980236,11629
Full Service,UK & Ireland,2017-07-15,5348.67350106515,4584,11699.2294168526,12368
Full Service,UK & Ireland,2017-07-16,2999.2314426596,2619,9386.12078084417,9913
Full Service,UK & Ireland,2017-07-17,3153.10831941893,2739,13235.5715265541,13503
Full Service,UK & Ireland,2017-07-18,3156.7844725878,2487,13215.943288417,14598
Full Service,UK & Ireland,2017-07-19,3160.79549072378,2633,13198.9828501856,14275
Full Service,UK & Ireland,2017-07-20,3165.40546472015,2955,13184.6071289499,11874
Full Service,UK & Ireland,2017-07-21,3170.86135335706,4070,13172.6443961783,10452
Full Service,UK & Ireland,2017-07-22,5383.03181327285,5120,11575.866926172,11295
Full Service,UK & Ireland,2017-07-23,3034.7315829515,2954,9280.26421987041,9534
Full Service,UK & Ireland,2017-07-24,3194.37851196566,2940,13148.2768028944,13143
Full Service,UK & Ireland,2017-07-25,3205.12025962474,2835,13142.6455781447,14017
Full Service,UK & Ireland,2017-07-26,3217.47118441822,2927,13137.4385739732,14006
Full Service,UK & Ireland,2017-07-27,3231.45795125005,3537,13132.100503187,12256
Full Service,UK & Ireland,2017-07-28,3247.05930181873,4803,13126.0543972658,11500
Full Service,UK & Ireland,2017-07-29,5472.48565737129,5376,11528.2612300266,12036
Full Service,UK & Ireland,2017-07-30,3132.1594068545,3013,9232.0827512241,9102
Full Service,UK & Ireland,2017-07-31,3302.62053391957,2979,13098.1977345253,11756
Full Service,UK & Ireland,2017-08-01,3323.52147068704,2804,13083.9686637622,13235
Full Service,UK & Ireland,2017-08-02,3345.23953177476,2931,13066.3871772376,13015
Full Service,UK & Ireland,2017-08-03,3367.49738748332,3066,13045.0855850088,11385
Full Service,UK & Ireland,2017-08-04,3389.98951691739,4223,13019.7845583363,11335
Full Service,UK & Ireland,2017-08-05,5623.3026128663,4600,11396.6990713554,12438
Full Service,UK & Ireland,2017-08-06,3283.55055240861,2830,9075.93964378365,10240
Full Service,UK & Ireland,2017-08-07,3455.52625858481,2788,12918.6559431799,12738
Full Service,UK & Ireland,2017-08-08,3475.56118634024,2871,12876.7087700937,13609
Full Service,UK & Ireland,2017-08-09,3494.10881877242,3089,12831.0360994102,13609
Full Service,UK & Ireland,2017-08-10,3510.83464107293,3441,12782.0613437016,12057
Full Service,UK & Ireland,2017-08-11,3525.42319659881,4427,12730.3290978684,11993
Full Service,UK & Ireland,2017-08-12,5751.13266303312,4966,11079.7980845865,12188
Full Service,UK & Ireland,2017-08-13,3396.07749743464,3052,8737.48809214847,10077
Full Service,UK & Ireland,2017-08-14,3553.61934105449,3099,12565.6889828882,11902
